"ID","Date","BOX","Eggs","Chicks","Twigs","OBSERVER","NOTES","Field1","year","box_year","Few","start","site","site_year","year_z","start_first_check","start_first_check_z","start_vs_first_check","female_JID","male_JID","pair_ID","female_age_24","male_age_24","female_age","male_age","pair_age","pair_age_z","female_body_cond","male_body_cond","box_attached","box_substrate","fem_JID_year","male_JID_year","fem_prev_owner","male_prev_owner","mean_start_site_year","start_diff_from_mean","start_diff_from_mean_abs","fem_prev_owner_binary","male_prev_owner_binary","box_attached_binary"
6418,2014-03-14,"X01","0","0","FEW","AC","c.30","",2014,"X01_2014","FEW",73,"X","X_2014",-0.842419903029165,73,0.0625568469379311,0,"J808",NA,"J808_NA",0,NA,-10,NA,-10,-0.931027934104549,2.86578934917592,NA,"tree","soft","J808_2014","NA_2014",0,NA,95.25,-22.25,22.25,0,NA,"tree"
16031,2016-03-14,"X01","0","0","FEW","NR","Twigs in the corners","",2016,"X01_2016","FEW",74,"X","X_2016",-0.307155782337731,75,0.32039985083862,-1,"J1874","J1887","J1874_J1887",0,0,-8,-8,-8,-0.931027934104549,-5.4118148481149,12.7447885996597,"tree","soft","J1874_2016","J1887_2016",0,0,84.2222222222222,-10.2222222222222,10.2222222222222,0,0,"tree"
7410,2014-04-23,"X09","0","0","FEW","GM","Twig ring, slightly filled out","",2014,"X09_2014","FEW",113,"X","X_2014",-0.842419903029165,73,0.0625568469379311,40,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,95.25,17.75,17.75,NA,NA,"tree"
8928,2015-04-06,"X09","0","0","FEW","ALG","","",2015,"X09_2015","FEW",96,"X","X_2015",-0.574787842683448,78,0.707164356689652,18,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2015","NA_2015",NA,NA,86.1428571428571,9.85714285714286,9.85714285714286,NA,NA,"tree"
4551,2013-04-15,"X10","0","0","FEW","GM","All grass. Base obscured.","",2013,"X10_2013","FEW",105,"X","X_2013",-1.11005196337488,71,-0.195286156962757,34,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,10,10,NA,NA,"tree"
7223,2014-04-21,"X15","0","0","FEW","MK","","",2014,"X15_2014","FEW",111,"X","X_2014",-0.842419903029165,73,0.0625568469379311,38,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,95.25,15.75,15.75,NA,NA,"tree"
4317,2013-04-03,"X21","0","0","FEW","GM","7 twigs","",2013,"X21_2013","FEW",93,"X","X_2013",-1.11005196337488,71,-0.195286156962757,22,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,-2,2,NA,NA,"tree"
4318,2013-04-03,"X22","0","0","FEW","GM","7 twigs","",2013,"X22_2013","FEW",93,"X","X_2013",-1.11005196337488,71,-0.195286156962757,22,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,-2,2,NA,NA,"tree"
4319,2013-04-03,"X23","0","0","FEW","GM","<30 twigs","",2013,"X23_2013","FEW",93,"X","X_2013",-1.11005196337488,71,-0.195286156962757,22,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,-2,2,NA,NA,"tree"
6647,2014-03-28,"X23","0","0","FEW","AC","early ring","",2014,"X23_2014","FEW",87,"X","X_2014",-0.842419903029165,73,0.0625568469379311,14,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,95.25,-8.25,8.25,NA,NA,"tree"
12952,2016-03-29,"X23","0","0","FEW","LvW","<10, front","",2016,"X23_2016","FEW",89,"X","X_2016",-0.307155782337731,75,0.32039985083862,14,"J1875",NA,"J1875_NA",0,NA,-8,NA,-8,-0.931027934104549,15.8447885996597,NA,"tree","soft","J1875_2016","NA_2016",0,NA,84.2222222222222,4.77777777777777,4.77777777777777,0,NA,"tree"
16295,2017-04-01,"X23","0","0","FEW","VL","","",2017,"X23_2017","FEW",91,"X","X_2017",-0.0395237219920131,81,1.09392886254068,10,"J1875",NA,"J1875_NA",0,NA,-7,NA,-7,-0.502673158639728,15.8447885996597,NA,"tree","soft","J1875_2017","NA_2017",1,NA,86.3,4.7,4.7,1,NA,"tree"
7230,2014-04-21,"X24","0","0","FEW","MK","","",2014,"X24_2014","FEW",111,"X","X_2014",-0.842419903029165,73,0.0625568469379311,38,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,95.25,15.75,15.75,NA,NA,"tree"
4321,2013-04-03,"X25","0","0","FEW","GM","c.30 piled twigs and grass","",2013,"X25_2013","FEW",93,"X","X_2013",-1.11005196337488,71,-0.195286156962757,22,NA,"J293","NA_J293",NA,0,NA,-11,-11,-0.931027934104549,NA,12.0447885996597,"tree","soft","NA_2013","J293_2013",NA,0,95,-2,2,NA,0,"tree"
6652,2014-03-31,"X25","0","0","FEW","GM","c.10 PV","",2014,"X25_2014","FEW",90,"X","X_2014",-0.842419903029165,73,0.0625568469379311,17,NA,"J293","NA_J293",NA,0,NA,-10,-10,-0.502673158639728,NA,12.0447885996597,"tree","soft","NA_2014","J293_2014",NA,1,95.25,-5.25,5.25,NA,1,"tree"
12951,2016-03-29,"X25","0","0","FEW","LvW","<20, front. Grass","",2016,"X25_2016","FEW",89,"X","X_2016",-0.307155782337731,75,0.32039985083862,14,"J1342","J293","J1342_J293",0,0,-8,-8,-8,-0.0743183831749076,-2.16731147529194,12.0447885996597,"tree","soft","J1342_2016","J293_2016",1,3,84.2222222222222,4.77777777777777,4.77777777777777,1,1,"tree"
16117,2017-03-22,"X25","0","0","FEW","NJ","Mixture of large & small twigs. Few dead leaves","",2017,"X25_2017","FEW",81,"X","X_2017",-0.0395237219920131,81,1.09392886254068,0,"J1342","J293","J1342_J293",0,0,-7,-7,-7,0.354036392289913,-2.16731147529194,12.0447885996597,"tree","soft","J1342_2017","J293_2017",2,4,86.3,-5.3,5.3,1,1,"tree"
21040,2018-03-22,"X25","0","0","FEW","NAF","","",2018,"X25_2018","FEW",81,"X","X_2018",0.228108338353704,76,0.449321352788964,5,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2018","NA_2018",NA,NA,81.5714285714286,-0.571428571428569,0.571428571428569,NA,NA,"tree"
8595,2015-03-19,"X27","0","0","FEW","VL/NS","approx 30 twigs, ring","",2015,"X27_2015","FEW",78,"X","X_2015",-0.574787842683448,78,0.707164356689652,0,"J1321","J1354","J1321_J1354",0,0,-9,-9,-9,-0.931027934104549,12.3390873254821,24.729489124321,"tree","soft","J1321_2015","J1354_2015",0,0,86.1428571428571,-8.14285714285714,8.14285714285714,0,0,"tree"
21041,2018-03-22,"X27","0","0","FEW","NAF","HALF RING","",2018,"X27_2018","FEW",81,"X","X_2018",0.228108338353704,76,0.449321352788964,5,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2018","NA_2018",NA,NA,81.5714285714286,-0.571428571428569,0.571428571428569,NA,NA,"tree"
4324,2013-04-03,"X28","0","0","FEW","GM","c.15 twigs","",2013,"X28_2013","FEW",93,"X","X_2013",-1.11005196337488,71,-0.195286156962757,22,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,-2,2,NA,NA,"tree"
6676,2014-04-03,"X28","0","0","FEW","AC","c.10","",2014,"X28_2014","FEW",93,"X","X_2014",-0.842419903029165,73,0.0625568469379311,20,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,95.25,-2.25,2.25,NA,NA,"tree"
4363,2013-04-08,"X29","0","0","FEW","GM","12 twigs. Likely to be squirrel","",2013,"X29_2013","FEW",98,"X","X_2013",-1.11005196337488,71,-0.195286156962757,27,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,3,3,NA,NA,"tree"
4365,2013-04-08,"X31","0","0","FEW","GM","Lid on ground, repaired and replaced. Still had 15 twigs deposited without roof!","",2013,"X31_2013","FEW",98,"X","X_2013",-1.11005196337488,71,-0.195286156962757,27,"J294",NA,"J294_NA",0,NA,-11,NA,-11,-1.35938270956937,-11.4826109506306,NA,"tree","soft","J294_2013","NA_2013",0,NA,95,3,3,0,NA,"tree"
6678,2014-04-03,"X31","0","0","FEW","AC","c.20","",2014,"X31_2014","FEW",93,"X","X_2014",-0.842419903029165,73,0.0625568469379311,20,"J802",NA,"J802_NA",0,NA,-10,NA,-10,-0.931027934104549,-7.08511282442112,NA,"tree","soft","J802_2014","NA_2014",0,NA,95.25,-2.25,2.25,0,NA,"tree"
8732,2015-03-30,"X31","0","0","FEW","VL","~30","",2015,"X31_2015","FEW",89,"X","X_2015",-0.574787842683448,78,0.707164356689652,11,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2015","NA_2015",NA,NA,86.1428571428571,2.85714285714286,2.85714285714286,NA,NA,"tree"
12947,2016-03-29,"X31","0","0","FEW","LvW","<10, front","",2016,"X31_2016","FEW",89,"X","X_2016",-0.307155782337731,75,0.32039985083862,14,"J1876","J1888","J1876_J1888",0,0,-8,-8,-8,-0.931027934104549,22.2123853017883,24.9479880000467,"tree","soft","J1876_2016","J1888_2016",0,0,84.2222222222222,4.77777777777777,4.77777777777777,0,0,"tree"
16141,2017-03-27,"X31","0","0","FEW","NJ","Large twigs at front. Dead leaves & moss at back. Base visible.","",2017,"X31_2017","FEW",86,"X","X_2017",-0.0395237219920131,81,1.09392886254068,5,"J800","J818","J800_J818",0,0,-7,-7,-7,0.354036392289913,22.3362366883933,35.3543868008208,"tree","soft","J800_2017","J818_2017",2,2,86.3,-0.299999999999997,0.299999999999997,1,1,"tree"
21031,2018-03-17,"X31","0","0","FEW","VL","","",2018,"X31_2018","FEW",76,"X","X_2018",0.228108338353704,76,0.449321352788964,0,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2018","NA_2018",NA,NA,81.5714285714286,-5.57142857142857,5.57142857142857,NA,NA,"tree"
4571,2013-04-15,"X32","0","0","FEW","GM","c.30 twigs","",2013,"X32_2013","FEW",105,"X","X_2013",-1.11005196337488,71,-0.195286156962757,34,"J253","J266","J253_J266",0,0,-11,-11,-11,-0.931027934104549,-5.59721289937273,18.0250387870388,"tree","soft","J253_2013","J266_2013",0,0,95,10,10,0,0,"tree"
6817,2014-04-10,"X32","0","0","FEW","GM","Mostly grass","",2014,"X32_2014","FEW",100,"X","X_2014",-0.842419903029165,73,0.0625568469379311,27,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,95.25,4.75,4.75,NA,NA,"tree"
12781,2016-03-15,"X32","0","0","FEW","LvW","lots of grass","",2016,"X32_2016","FEW",75,"X","X_2016",-0.307155782337731,75,0.32039985083862,0,"J800","J818","J800_J818",0,0,-8,-8,-8,-0.0743183831749076,22.3362366883933,35.3543868008208,"tree","soft","J800_2016","J818_2016",1,1,84.2222222222222,-9.22222222222223,9.22222222222223,1,1,"tree"
16142,2017-03-27,"X32","0","0","FEW","NJ","Pile of twigs at the front. Base visible","",2017,"X32_2017","FEW",86,"X","X_2017",-0.0395237219920131,81,1.09392886254068,5,"J294","J205","J294_J205",0,0,-7,-7,-7,0.354036392289913,-11.4826109506306,-18.1164093016949,"tree","soft","J294_2017","J205_2017",4,3,86.3,-0.299999999999997,0.299999999999997,1,1,"tree"
21032,2018-03-17,"X32","0","0","FEW","VL","","",2018,"X32_2018","FEW",76,"X","X_2018",0.228108338353704,76,0.449321352788964,0,"J2979","J2406","J2979_J2406",0,0,-6,-6,-6,-0.716850546372139,-13.5584108007274,-9.98581035101759,"tree","soft","J2979_2018","J2406_2018",0,1,81.5714285714286,-5.57142857142857,5.57142857142857,0,1,"tree"
28356,2021-04-02,"X32","0","0","FEW","GM","Little material piled to front","",2021,"X32_2021","FEW",92,"X","X_2021",1.03100451939086,61,-1.4845011764662,31,"J2979","J3471","J2979_J3471",0,0,-3,-3,-3,0.139859004557503,-13.5584108007274,26.4479880000467,"tree","soft","J2979_2021","J3471_2021",3,2,92,0,0,1,1,"tree"
4329,2013-04-03,"X33","0","0","FEW","GM",">30 twigs. Base still requires repair","",2013,"X33_2013","FEW",93,"X","X_2013",-1.11005196337488,71,-0.195286156962757,22,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,-2,2,NA,NA,"tree"
6657,2014-03-31,"X33","0","0","FEW","GM","c.20","",2014,"X33_2014","FEW",90,"X","X_2014",-0.842419903029165,73,0.0625568469379311,17,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,95.25,-5.25,5.25,NA,NA,"tree"
8734,2015-03-30,"X33","0","0","FEW","VL","~10","",2015,"X33_2015","FEW",89,"X","X_2015",-0.574787842683448,78,0.707164356689652,11,"J1313",NA,"J1313_NA",0,NA,-9,NA,-9,-0.931027934104549,8.38748762528858,NA,"tree","soft","J1313_2015","NA_2015",0,NA,86.1428571428571,2.85714285714286,2.85714285714286,0,NA,"tree"
16442,2017-04-04,"X33","0","0","FEW","NR","A lot of twigs at the entrance. Base is still visible at the bottom","",2017,"X33_2017","FEW",94,"X","X_2017",-0.0395237219920131,81,1.09392886254068,13,"J1313",NA,"J1313_NA",0,NA,-7,NA,-7,-0.0743183831749076,8.38748762528858,NA,"tree","soft","J1313_2017","NA_2017",2,NA,86.3,7.7,7.7,1,NA,"tree"
4330,2013-04-03,"X34","0","0","FEW","GM","10 twigs","",2013,"X34_2013","FEW",93,"X","X_2013",-1.11005196337488,71,-0.195286156962757,22,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,-2,2,NA,NA,"tree"
4331,2013-04-03,"X35","0","0","FEW","GM","<10 twigs. Lid requires repair","",2013,"X35_2013","FEW",93,"X","X_2013",-1.11005196337488,71,-0.195286156962757,22,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,-2,2,NA,NA,"tree"
12945,2016-03-29,"X35","0","0","FEW","LvW","10, detritus","",2016,"X35_2016","FEW",89,"X","X_2016",-0.307155782337731,75,0.32039985083862,14,"J803","J266","J803_J266",0,0,-8,-8,-8,0.139859004557503,10.5836867758369,18.0250387870388,"tree","soft","J803_2016","J266_2016",2,3,84.2222222222222,4.77777777777777,4.77777777777777,1,1,"tree"
16144,2017-03-27,"X35","0","0","FEW","NJ","Sticks & twigs all around edges. Dead leaves & moss.","",2017,"X35_2017","FEW",86,"X","X_2017",-0.0395237219920131,81,1.09392886254068,5,"J803","J266","J803_J266",0,0,-7,-7,-7,0.568213780022324,10.5836867758369,18.0250387870388,"tree","soft","J803_2017","J266_2017",3,4,86.3,-0.299999999999997,0.299999999999997,1,1,"tree"
4332,2013-04-03,"X36","0","0","FEW","GM","<30 twigs","",2013,"X36_2013","FEW",93,"X","X_2013",-1.11005196337488,71,-0.195286156962757,22,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,-2,2,NA,NA,"tree"
6660,2014-03-31,"X36","0","0","FEW","GM","big pile of twigs","",2014,"X36_2014","FEW",90,"X","X_2014",-0.842419903029165,73,0.0625568469379311,17,"J294","J205","J294_J205",0,0,-10,-10,-10,-0.931027934104549,-11.4826109506306,-18.1164093016949,"tree","soft","J294_2014","J205_2014",1,0,95.25,-5.25,5.25,1,0,"tree"
12946,2016-03-29,"X36","0","0","FEW","LvW","<30, front. Grass","",2016,"X36_2016","FEW",89,"X","X_2016",-0.307155782337731,75,0.32039985083862,14,"J294","J205","J294_J205",0,0,-8,-8,-8,-0.0743183831749076,-11.4826109506306,-18.1164093016949,"tree","soft","J294_2016","J205_2016",3,2,84.2222222222222,4.77777777777777,4.77777777777777,1,1,"tree"
16302,2017-04-01,"X36","0","0","FEW","VL","","",2017,"X36_2017","FEW",91,"X","X_2017",-0.0395237219920131,81,1.09392886254068,10,"J2410","J2406","J2410_J2406",0,0,-7,-7,-7,-0.931027934104549,10.7600880749984,-9.98581035101759,"tree","soft","J2410_2017","J2406_2017",0,0,86.3,4.7,4.7,0,0,"tree"
21129,2018-03-29,"X36","0","0","FEW","NAF","DRY LEAVES","",2018,"X36_2018","FEW",88,"X","X_2018",0.228108338353704,76,0.449321352788964,12,"J1876","J1888","J1876_J1888",0,0,-6,-6,-6,-0.0743183831749076,22.2123853017883,24.9479880000467,"tree","soft","J1876_2018","J1888_2018",1,1,81.5714285714286,6.42857142857143,6.42857142857143,1,1,"tree"
28359,2021-04-02,"X36","0","0","FEW","GM","Small amount of material on base","",2021,"X36_2021","FEW",92,"X","X_2021",1.03100451939086,61,-1.4845011764662,31,"J4537","J4528","J4537_J4528",0,0,-3,-3,-3,-0.931027934104549,10.8470858264497,29.0390873254821,"tree","soft","J4537_2021","J4528_2021",0,0,92,0,0,0,0,"tree"
4333,2013-04-03,"X37","0","0","FEW","GM","12 twigs","",2013,"X37_2013","FEW",93,"X","X_2013",-1.11005196337488,71,-0.195286156962757,22,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,-2,2,NA,NA,"tree"
4334,2013-04-03,"X38","0","0","FEW","GM","<10 twigs","",2013,"X38_2013","FEW",93,"X","X_2013",-1.11005196337488,71,-0.195286156962757,22,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,-2,2,NA,NA,"tree"
6662,2014-03-31,"X38","0","0","FEW","GM","c.60 base just visible","",2014,"X38_2014","FEW",90,"X","X_2014",-0.842419903029165,73,0.0625568469379311,17,"J801",NA,"J801_NA",0,NA,-10,NA,-10,-0.931027934104549,-3.80041229975979,NA,"tree","soft","J801_2014","NA_2014",0,NA,95.25,-5.25,5.25,0,NA,"tree"
8601,2015-03-19,"X38","0","0","FEW","VL/NS","8-10 twigs","",2015,"X38_2015","FEW",78,"X","X_2015",-0.574787842683448,78,0.707164356689652,0,"J801","J1347","J801_J1347",0,0,-9,-9,-9,-0.716850546372139,-3.80041229975979,28.2342882249016,"tree","soft","J801_2015","J1347_2015",1,0,86.1428571428571,-8.14285714285714,8.14285714285714,1,0,"tree"
12849,2016-03-22,"X38","0","0","FEW","LvW","10, front,","",2016,"X38_2016","FEW",82,"X","X_2016",-0.307155782337731,75,0.32039985083862,7,"J801","J1347","J801_J1347",0,0,-8,-8,-8,-0.288495770907318,-3.80041229975979,28.2342882249016,"tree","soft","J801_2016","J1347_2016",2,1,84.2222222222222,-2.22222222222223,2.22222222222223,1,1,"tree"
16124,2017-03-22,"X38","0","0","FEW","NJ","Couple of large twigs. Mostly small sticks and a large chunk of fluff.","",2017,"X38_2017","FEW",81,"X","X_2017",-0.0395237219920131,81,1.09392886254068,0,"J801","J1347","J801_J1347",0,0,-7,-7,-7,0.139859004557503,-3.80041229975979,28.2342882249016,"tree","soft","J801_2017","J1347_2017",3,2,86.3,-5.3,5.3,1,1,"tree"
21047,2018-03-22,"X38","0","0","FEW","NAF","STRAWS","",2018,"X38_2018","FEW",81,"X","X_2018",0.228108338353704,76,0.449321352788964,5,"J2410","J1347","J2410_J1347",0,0,-6,-6,-6,-0.0743183831749076,10.7600880749984,28.2342882249016,"tree","soft","J2410_2018","J1347_2018",1,3,81.5714285714286,-0.571428571428569,0.571428571428569,1,1,"tree"
4335,2013-04-03,"X39","0","0","FEW","GM","c. 30 twigs","",2013,"X39_2013","FEW",93,"X","X_2013",-1.11005196337488,71,-0.195286156962757,22,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,-2,2,NA,NA,"tree"
8602,2015-03-19,"X39","0","0","FEW","VL/NS","10-15 twigs","",2015,"X39_2015","FEW",78,"X","X_2015",-0.574787842683448,78,0.707164356689652,0,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2015","NA_2015",NA,NA,86.1428571428571,-8.14285714285714,8.14285714285714,NA,NA,"tree"
12848,2016-03-22,"X39","0","0","FEW","LvW","10, front","",2016,"X39_2016","FEW",82,"X","X_2016",-0.307155782337731,75,0.32039985083862,7,"J1361","J1353","J1361_J1353",0,0,-8,-8,-8,-0.716850546372139,-2.35521140034029,15.5415891992726,"tree","soft","J1361_2016","J1353_2016",1,1,84.2222222222222,-2.22222222222223,2.22222222222223,1,1,"tree"
16125,2017-03-22,"X39","0","0","FEW","NJ","5-10 large twigs","",2017,"X39_2017","FEW",81,"X","X_2017",-0.0395237219920131,81,1.09392886254068,0,"J2373","J2411","J2373_J2411",0,0,-7,-7,-7,-0.931027934104549,24.9301866509175,-2.44881259956624,"tree","soft","J2373_2017","J2411_2017",0,0,86.3,-5.3,5.3,0,0,"tree"
21131,2018-03-29,"X39","0","0","FEW","NAF","","",2018,"X39_2018","FEW",88,"X","X_2018",0.228108338353704,76,0.449321352788964,12,"J2950","J2411","J2950_J2411",0,0,-6,-6,-6,-0.716850546372139,19.1769872505305,-2.44881259956624,"tree","soft","J2950_2018","J2411_2018",0,1,81.5714285714286,6.42857142857143,6.42857142857143,0,1,"tree"
4336,2013-04-03,"X40","0","0","FEW","GM","<30 twigs","",2013,"X40_2013","FEW",93,"X","X_2013",-1.11005196337488,71,-0.195286156962757,22,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,95,-2,2,NA,NA,"tree"
6664,2014-03-31,"X40","0","0","FEW","GM","c.30","",2014,"X40_2014","FEW",90,"X","X_2014",-0.842419903029165,73,0.0625568469379311,17,"J807",NA,"J807_NA",0,NA,-10,NA,-10,-0.931027934104549,-5.02141304927603,NA,"tree","soft","J807_2014","NA_2014",0,NA,95.25,-5.25,5.25,0,NA,"tree"
8847,2015-04-05,"X40","0","0","FEW","ALG","","",2015,"X40_2015","FEW",95,"X","X_2015",-0.574787842683448,78,0.707164356689652,17,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2015","NA_2015",NA,NA,86.1428571428571,8.85714285714286,8.85714285714286,NA,NA,"tree"
6826,2014-04-10,"X43","0","0","FEW","GM","c.10","",2014,"X43_2014","FEW",100,"X","X_2014",-0.842419903029165,73,0.0625568469379311,27,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,95.25,4.75,4.75,NA,NA,"tree"
6827,2014-04-10,"X44","0","0","FEW","GM","c.30","",2014,"X44_2014","FEW",100,"X","X_2014",-0.842419903029165,73,0.0625568469379311,27,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,95.25,4.75,4.75,NA,NA,"tree"
6669,2014-04-03,"X45","0","0","FEW","AC","c.15","",2014,"X45_2014","FEW",93,"X","X_2014",-0.842419903029165,73,0.0625568469379311,20,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,95.25,-2.25,2.25,NA,NA,"tree"
16137,2017-03-27,"X48","0","0","FEW","VL","No twigs but quite a bit of straw and grass, bit of plastic - more than last week","",2017,"X48_2017","FEW",86,"X","X_2017",-0.0395237219920131,81,1.09392886254068,5,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2017","NA_2017",NA,NA,86.3,-0.299999999999997,0.299999999999997,NA,NA,"tree"
4437,2013-04-12,"Y01","0","0","FEW","GM","All grass, base just visible","",2013,"Y01_2013","FEW",102,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,30,NA,"J22","NA_J22",NA,0,NA,-11,-11,-0.931027934104549,NA,28.049489124321,"tree","soft","NA_2013","J22_2013",NA,0,93.8571428571429,8.14285714285714,8.14285714285714,NA,0,"tree"
6337,2014-03-12,"Y01","0","0","FEW","AC","c.10 AC ALEX ""GARY"" CONES","",2014,"Y01_2014","FEW",71,"Y","Y_2014",-0.842419903029165,71,-0.195286156962757,0,"J23",NA,"J23_NA",0,NA,-10,NA,-10,-0.931027934104549,-18.5568111005338,NA,"tree","soft","J23_2014","NA_2014",0,NA,81.9,-10.9,10.9,0,NA,"tree"
8612,2015-03-18,"Y01","0","0","FEW","GM","<30 twigs, grass & paper","",2015,"Y01_2015","FEW",77,"Y","Y_2015",-0.574787842683448,77,0.578242854739308,0,"J1328","J1344","J1328_J1344",0,0,-9,-9,-9,-0.931027934104549,13.8792844773205,31.2664868757724,"tree","soft","J1328_2015","J1344_2015",0,0,87.2173913043478,-10.2173913043478,10.2173913043478,0,0,"tree"
12954,2016-03-30,"Y01","0","0","FEW","LvW","twigs make a ring, but base is stll visible","",2016,"Y01_2016","FEW",90,"Y","Y_2016",-0.307155782337731,74,0.191478348888275,16,"J1328","J1344","J1328_J1344",0,0,-8,-8,-8,-0.502673158639728,13.8792844773205,31.2664868757724,"tree","soft","J1328_2016","J1344_2016",1,1,83.4444444444444,6.55555555555556,6.55555555555556,1,1,"tree"
16148,2017-03-27,"Y01","0","0","FEW","NR","","",2017,"Y01_2017","FEW",86,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,12,"J1328","J1344","J1328_J1344",0,0,-7,-7,-7,-0.0743183831749076,13.8792844773205,31.2664868757724,"tree","soft","J1328_2017","J1344_2017",2,2,81.6538461538462,4.34615384615384,4.34615384615384,1,1,"tree"
20955,2018-03-16,"Y01","0","0","FEW","VL","","",2018,"Y01_2018","FEW",75,"Y","Y_2018",0.228108338353704,75,0.32039985083862,0,"J1328","J1344","J1328_J1344",0,0,-6,-6,-6,0.354036392289913,13.8792844773205,31.2664868757724,"tree","soft","J1328_2018","J1344_2018",3,3,83.25,-8.25,8.25,1,1,"tree"
4438,2013-04-12,"Y02","0","0","FEW","GM","c.20 in ring. No grass","",2013,"Y02_2013","FEW",102,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,30,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,93.8571428571429,8.14285714285714,8.14285714285714,NA,NA,"tree"
6545,2014-03-27,"Y02","0","0","FEW","AC","10","",2014,"Y02_2014","FEW",86,"Y","Y_2014",-0.842419903029165,71,-0.195286156962757,15,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,81.9,4.09999999999999,4.09999999999999,NA,NA,"tree"
8750,2015-03-31,"Y02","0","0","FEW","COO","<20 twigs","",2015,"Y02_2015","FEW",90,"Y","Y_2015",-0.574787842683448,77,0.578242854739308,13,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2015","NA_2015",NA,NA,87.2173913043478,2.78260869565217,2.78260869565217,NA,NA,"tree"
