"from","to","trial","spatial_weight","prospect_weight"
"Z20","Z40",1,0.704250247833077,0
"Z20","Z41",1,0.746595620290626,0
"Z20","Z42",1,0.595978341723593,0
"Z20","Z43",1,0.484493399934218,0
"Z20","Z44",1,0.597662302467828,0
"Z20","Z45",1,0.56156651597392,0
"Z21","Z02",1,0.79461388352498,0
"Z21","Z03",1,0.871432265505695,0
"Z21","Z05",1,0.746128588227837,0
"Z21","Z06",1,0.780249299657702,0
"Z21","Z07",1,0.796931374423583,0
"Z21","Z08",1,0.843197363450752,0
"Z21","Z10",1,0.900240996397946,0
"Z21","Z11",1,0.931716960521182,0
"Z21","Z13",1,0.936534767065667,0
"Z21","Z14",1,0.912936305539926,0
"Z21","Z15",1,0.894991486876912,0
"Z21","Z16",1,0.864347864377528,0
"Z21","Z17",1,0.854694950997381,0
"Z21","Z18",1,0.968174961797323,0
"Z21","Z19",1,0.984903475519339,0
"Z21","Z20",1,0.99957588995877,0
"Z21","Z22",1,0.951388465716194,0
"Z21","Z23",1,0.96138314539107,0
"Z21","Z24",1,0.950202781976307,0
"Z21","Z26",1,0.901566703840096,0
"Z21","Z27",1,0.817296417767085,0
"Z21","Z28",1,0.823426688341285,0
"Z21","Z29",1,0.826529458440533,0
"Z21","Z30",1,0.824195894755853,0
"Z21","Z31",1,0.809751044654558,0
"Z21","Z32",1,0.781684787411491,0
"Z21","Z33",1,0.748139907630428,0
"Z21","Z35",1,0.958555771047995,0
"Z21","Z38",1,0.686878596225699,0
"Z21","Z39",1,0.691532669077234,0
"Z21","Z40",1,0.712790297047793,0
"Z21","Z41",1,0.7377809612211,0
"Z21","Z42",1,0.586993733322383,0
"Z21","Z43",1,0.475661526589599,0
"Z21","Z44",1,0.590550304674315,0
"Z21","Z45",1,0.554175658451019,0
"Z22","Z02",1,0.749276863318661,0
"Z22","Z03",1,0.841870505421859,0
"Z22","Z05",1,0.69526565556055,0
"Z22","Z06",1,0.728659780129978,0
"Z22","Z07",1,0.743343594585056,0
"Z22","Z08",1,0.793912650607453,0
"Z22","Z10",1,0.843143543249146,0
"Z22","Z11",1,0.874608340048453,0
"Z22","Z13",1,0.894685889257142,0
"Z22","Z14",1,0.859354877912,0
"Z22","Z15",1,0.844234118302238,0
"Z22","Z16",1,0.817112796558344,0
"Z22","Z17",1,0.814351963340051,0
"Z22","Z18",1,0.920354392595907,0
"Z22","Z19",1,0.931391019998891,0
"Z22","Z20",1,0.947596159923129,0
"Z22","Z21",1,0.951388465716194,0
"Z22","Z23",1,0.983393766261388,1
"Z22","Z24",1,0.965896028251439,0
"Z22","Z26",1,0.942470858151033,0
"Z22","Z27",1,0.874546572135185,0
"Z22","Z28",1,0.880105502192414,0
"Z22","Z29",1,0.880640016496076,0
"Z22","Z30",1,0.86287641400656,0
"Z22","Z31",1,0.841314606438717,0
"Z22","Z32",1,0.80716560848572,1
"Z22","Z33",1,0.767913594269627,0
"Z22","Z35",1,0.994484663258072,1
"Z22","Z38",1,0.669129710822246,0
"Z22","Z39",1,0.678053724227168,0
"Z22","Z40",1,0.707785626408219,1
"Z22","Z41",1,0.701879942972666,0
"Z22","Z42",1,0.571049885714674,0
"Z22","Z43",1,0.46535848846082,0
"Z22","Z44",1,0.60398286498538,0
"Z22","Z45",1,0.565077426612966,0
"Z23","Z02",1,0.77271597664905,0
"Z23","Z03",1,0.867044278149438,0
"Z23","Z05",1,0.716965284696797,0
"Z23","Z06",1,0.749891819811879,0
"Z23","Z07",1,0.763305829537289,0
"Z23","Z08",1,0.815859553508628,0
"Z23","Z10",1,0.855033383582715,0
"Z23","Z11",1,0.886251150377123,0
"Z23","Z13",1,0.893456086659136,0
"Z23","Z14",1,0.865665288252285,0
"Z23","Z15",1,0.84803696540532,0
"Z23","Z16",1,0.818237132692317,0
"Z23","Z17",1,0.811285308926579,0
"Z23","Z18",1,0.92311322757287,0
"Z23","Z19",1,0.93802779996994,0
"Z23","Z20",1,0.954446720090441,0
"Z23","Z21",1,0.96138314539107,0
"Z23","Z22",1,0.983393766261388,0
"Z23","Z24",1,0.98907353379614,0
"Z23","Z26",1,0.948290315843647,0
"Z23","Z27",1,0.858963801583494,0
"Z23","Z28",1,0.861039020076064,0
"Z23","Z29",1,0.858518875692276,0
"Z23","Z30",1,0.83761835570339,0
"Z23","Z31",1,0.816385661823322,0
"Z23","Z32",1,0.782802349333702,0
"Z23","Z33",1,0.744270676591105,0
"Z23","Z35",1,0.976147713384373,0
"Z23","Z38",1,0.693707427020774,0
"Z23","Z39",1,0.702111077104845,0
"Z23","Z40",1,0.730456025078207,0
"Z23","Z41",1,0.695944353126304,0
"Z23","Z42",1,0.556217716120863,0
"Z23","Z43",1,0.448435669286265,0
"Z23","Z44",1,0.581119693998929,0
"Z23","Z45",1,0.542663307385173,0
"Z24","Z02",1,0.782369839788515,0
"Z24","Z03",1,0.881291243007672,0
"Z24","Z05",1,0.723915387328094,0
"Z24","Z06",1,0.756032551631421,0
"Z24","Z07",1,0.767655775945422,0
"Z24","Z08",1,0.822684482043004,0
"Z24","Z10",1,0.850009194942059,0
"Z24","Z11",1,0.880403333284693,0
"Z24","Z13",1,0.878986936007848,0
"Z24","Z14",1,0.856135855938011,0
"Z24","Z15",1,0.837091824303192,0
"Z24","Z16",1,0.805950998930904,0
"Z24","Z17",1,0.796765071457174,0
"Z24","Z18",1,0.909971496011736,0
"Z24","Z19",1,0.9265100102506,0
"Z24","Z20",1,0.941925233000806,0
"Z24","Z21",1,0.950202781976307,0
"Z24","Z22",1,0.965896028251439,0
"Z24","Z23",1,0.98907353379614,1
"Z24","Z26",1,0.957686830081209,0
"Z24","Z27",1,0.855459908011351,0
"Z24","Z28",1,0.854182883074098,0
"Z24","Z29",1,0.848337475276105,0
"Z24","Z30",1,0.821167393867626,0
"Z24","Z31",1,0.798707079199029,0
"Z24","Z32",1,0.764411167482029,0
"Z24","Z33",1,0.725373221091347,0
"Z24","Z35",1,0.956784651295689,0
"Z24","Z38",1,0.711841115422913,0
"Z24","Z39",1,0.720790430493551,0
"Z24","Z40",1,0.749828999141047,0
"Z24","Z41",1,0.680452310454079,0
"Z24","Z42",1,0.537494126225386,0
"Z24","Z43",1,0.429241962061397,0
"Z24","Z44",1,0.561878161097591,0
"Z24","Z45",1,0.523294736647402,0
"Z26","Z02",1,0.744848442478756,0
"Z26","Z03",1,0.85153612203683,0
"Z26","Z05",1,0.682408582550123,0
"Z26","Z06",1,0.713085269267288,0
"Z26","Z07",1,0.722367566827281,0
"Z26","Z08",1,0.779908384708277,0
"Z26","Z10",1,0.799048278687358,0
"Z26","Z11",1,0.829462775657817,0
"Z26","Z13",1,0.833408529413369,0
"Z26","Z14",1,0.806149121923139,0
"Z26","Z15",1,0.787919140581823,0
"Z26","Z16",1,0.75787544299055,0
"Z26","Z17",1,0.751463494268237,0
"Z26","Z18",1,0.86274933165021,0
"Z26","Z19",1,0.87793275713181,0
"Z26","Z20",1,0.894192059165242,0
"Z26","Z21",1,0.901566703840096,0
"Z26","Z22",1,0.942470858151033,0
"Z26","Z23",1,0.948290315843647,1
"Z26","Z24",1,0.957686830081209,0
"Z26","Z27",1,0.894557191458309,1
"Z26","Z28",1,0.886158786458501,0
"Z26","Z29",1,0.872131537504185,0
"Z26","Z30",1,0.82468893297817,0
"Z26","Z31",1,0.796881975781165,0
"Z26","Z32",1,0.759046492579247,0
"Z26","Z33",1,0.716713087998556,0
"Z26","Z35",1,0.928377424135439,0
"Z26","Z38",1,0.704464354934747,0
"Z26","Z39",1,0.717507655264045,0
"Z26","Z40",1,0.754332510315076,1
"Z26","Z41",1,0.63708674921184,0
"Z26","Z42",1,0.50580342474104,0
"Z26","Z43",1,0.401700059355263,0
"Z26","Z44",1,0.551176896346628,0
"Z26","Z45",1,0.510949997378783,0
"Z27","Z02",1,0.631696629017758,0
"Z27","Z03",1,0.737453716315558,0
"Z27","Z05",1,0.571103682799113,0
"Z27","Z06",1,0.602911184899966,0
"Z27","Z07",1,0.61462202304765,0
"Z27","Z08",1,0.669661343804076,0
"Z27","Z10",1,0.709078152761644,0
"Z27","Z11",1,0.740526587394998,0
"Z27","Z13",1,0.769202186091761,0
"Z27","Z14",1,0.727581067663556,0
"Z27","Z15",1,0.71503325242775,0
"Z27","Z16",1,0.692121954007699,0
"Z27","Z17",1,0.696843219478241,0
"Z27","Z18",1,0.789304217025135,0
"Z27","Z19",1,0.797947971489822,0
"Z27","Z20",1,0.813748524940456,0
"Z27","Z21",1,0.817296417767085,0
"Z27","Z22",1,0.874546572135185,0
"Z27","Z23",1,0.858963801583494,0
"Z27","Z24",1,0.855459908011351,0
"Z27","Z26",1,0.894557191458309,0
"Z27","Z28",1,0.981798408146225,0
"Z27","Z29",1,0.952602298126984,0
"Z27","Z30",1,0.874799106744537,0
"Z27","Z31",1,0.842088159407811,0
"Z27","Z32",1,0.803374514243418,0
"Z27","Z33",1,0.759291503331202,0
"Z27","Z35",1,0.865326314937525,0
"Z27","Z38",1,0.601165173459437,0
"Z27","Z39",1,0.61746878503407,0
"Z27","Z40",1,0.660892344568863,0
"Z27","Z41",1,0.596330580244022,0
"Z27","Z42",1,0.506317781261898,0
"Z27","Z43",1,0.416382212117971,0
"Z27","Z44",1,0.60053109269956,0
"Z27","Z45",1,0.558288849795139,0
"Z28","Z02",1,0.628066157913243,0
"Z28","Z03",1,0.7309787864796,0
"Z28","Z05",1,0.569821826199442,0
"Z28","Z06",1,0.60243917376868,0
"Z28","Z07",1,0.615740935750795,0
"Z28","Z08",1,0.668729687706288,0
"Z28","Z10",1,0.716579093718554,0
"Z28","Z11",1,0.747769370369808,0
"Z28","Z13",1,0.782102785016244,0
"Z28","Z14",1,0.738008475797485,0
"Z28","Z15",1,0.727139802392091,0
"Z28","Z16",1,0.706286373380729,0
"Z28","Z17",1,0.713305958386974,0
"Z28","Z18",1,0.799380997153147,0
"Z28","Z19",1,0.806049687130529,0
"Z28","Z20",1,0.821054633286602,0
"Z28","Z21",1,0.823426688341285,0
"Z28","Z22",1,0.880105502192414,0
"Z28","Z23",1,0.861039020076064,0
"Z28","Z24",1,0.854182883074098,0
"Z28","Z26",1,0.886158786458501,0
"Z28","Z27",1,0.981798408146225,1
"Z28","Z29",1,0.979454072002214,0
"Z28","Z30",1,0.901442365556118,0
"Z28","Z31",1,0.868783314754668,0
"Z28","Z32",1,0.830184143695613,0
"Z28","Z33",1,0.786133333451971,0
"Z28","Z35",1,0.873115063306229,0
"Z28","Z38",1,0.585790284446882,0
"Z28","Z39",1,0.600978759430092,0
"Z28","Z40",1,0.642673295050509,0
"Z28","Z41",1,0.616374297036266,0
"Z28","Z42",1,0.531759614763846,0
"Z28","Z43",1,0.442813376486486,0
"Z28","Z44",1,0.627192196054713,0
"Z28","Z45",1,0.584981116296448,0
"Z29","Z02",1,0.622745734408076,0
"Z29","Z03",1,0.721923345027326,0
"Z29","Z05",1,0.567301246251556,0
"Z29","Z06",1,0.600645413264716,0
"Z29","Z07",1,0.615606646137605,0
"Z29","Z08",1,0.666050075192064,0
"Z29","Z10",1,0.722811375430636,0
"Z29","Z11",1,0.753387241249956,0
"Z29","Z13",1,0.793876025140323,0
"Z29","Z14",1,0.747385073267833,0
"Z29","Z15",1,0.738572641527659,0
"Z29","Z16",1,0.720295756266844,0
"Z29","Z17",1,0.72999218466613,0
"Z29","Z18",1,0.807538416281759,0
"Z29","Z19",1,0.811782923699493,0
"Z29","Z20",1,0.82555749749721,0
"Z29","Z21",1,0.826529458440533,0
"Z29","Z22",1,0.880640016496076,0
"Z29","Z23",1,0.858518875692276,0
"Z29","Z24",1,0.848337475276105,0
"Z29","Z26",1,0.872131537504185,0
"Z29","Z27",1,0.952602298126984,0
"Z29","Z28",1,0.979454072002214,1
"Z29","Z30",1,0.930374333181965,0
"Z29","Z31",1,0.897819012124741,0
"Z29","Z32",1,0.859359266626287,0
"Z29","Z33",1,0.815332286899691,0
"Z29","Z35",1,0.876546059216311,0
"Z29","Z38",1,0.568392754606464,0
"Z29","Z39",1,0.582398113196326,0
"Z29","Z40",1,0.622221412713566,0
"Z29","Z41",1,0.637709924759497,0
"Z29","Z42",1,0.559481185668801,0
"Z29","Z43",1,0.471633981077394,0
"Z29","Z44",1,0.656038849558782,0
"Z29","Z45",1,0.613879270342039,0
"Z30","Z02",1,0.610192415033166,0
"Z30","Z03",1,0.696424598159953,0
"Z30","Z05",1,0.56347015019232,0
"Z30","Z06",1,0.597975149559073,0
"Z30","Z07",1,0.616968820518507,0
"Z30","Z08",1,0.659099195803792,0
"Z30","Z10",1,0.737417546033823,0
"Z30","Z11",1,0.764515279272868,0
"Z30","Z13",1,0.819532211106594,0
"Z30","Z14",1,0.769465585398822,0
"Z30","Z15",1,0.76708619028107,0
"Z30","Z16",1,0.757229066693196,0
"Z30","Z17",1,0.774444108984216,0
"Z30","Z18",1,0.821303841884398,0
"Z30","Z19",1,0.818287162953131,0
"Z30","Z20",1,0.827088536897652,0
"Z30","Z21",1,0.824195894755853,0
"Z30","Z22",1,0.86287641400656,0
"Z30","Z23",1,0.83761835570339,0
"Z30","Z24",1,0.821167393867626,0
"Z30","Z26",1,0.82468893297817,0
"Z30","Z27",1,0.874799106744537,0
"Z30","Z28",1,0.901442365556118,0
"Z30","Z29",1,0.930374333181965,0
"Z30","Z31",1,0.975891767138837,0
"Z30","Z32",1,0.936590250761567,0
"Z30","Z33",1,0.892183758764262,0
"Z30","Z35",1,0.866765287913683,0
"Z30","Z38",1,0.525563051425912,0
"Z30","Z39",1,0.536291459268767,0
"Z30","Z40",1,0.570707453313962,0
"Z30","Z41",1,0.698124618780271,0
"Z30","Z42",1,0.636385963216784,0
"Z30","Z43",1,0.549912078930362,0
"Z30","Z44",1,0.729223428910202,0
"Z30","Z45",1,0.687591209858195,0
"Z31","Z02",1,0.596532017174027,0
"Z31","Z03",1,0.677148598156302,0
"Z31","Z05",1,0.553598773577719,0
"Z31","Z06",1,0.588242458372675,0
"Z31","Z07",1,0.608643941887463,0
"Z31","Z08",1,0.646992390502391,0
"Z31","Z10",1,0.732642358882837,0
"Z31","Z11",1,0.757552690405888,0
"Z31","Z13",1,0.817020324053474,0
"Z31","Z14",1,0.767159477775424,0
"Z31","Z15",1,0.767861173153249,0
"Z31","Z16",1,0.762436864310824,0
"Z31","Z17",1,0.783175854934811,0
"Z31","Z18",1,0.813365537681293,0
"Z31","Z19",1,0.807494738774227,0
"Z31","Z20",1,0.813951649072866,0
"Z31","Z21",1,0.809751044654558,0
"Z31","Z22",1,0.841314606438717,0
"Z31","Z23",1,0.816385661823322,0
"Z31","Z24",1,0.798707079199029,0
"Z31","Z26",1,0.796881975781165,0
"Z31","Z27",1,0.842088159407811,0
"Z31","Z28",1,0.868783314754668,0
"Z31","Z29",1,0.897819012124741,0
"Z31","Z30",1,0.975891767138837,1
"Z31","Z32",1,0.969038670851054,1
"Z31","Z33",1,0.924655504205562,0
"Z31","Z35",1,0.84740897415462,0
"Z31","Z38",1,0.501931479787092,0
"Z31","Z39",1,0.511567602521984,0
"Z31","Z40",1,0.544183641598949,0
"Z31","Z41",1,0.717360183298423,0
"Z31","Z42",1,0.66709230970878,0
"Z31","Z43",1,0.582319626804581,0
"Z31","Z44",1,0.760589865720247,0
"Z31","Z45",1,0.719238327960691,0
"Z32","Z02",1,0.571304013422319,0
"Z32","Z03",1,0.646276585724284,0
"Z32","Z05",1,0.532412437708886,0
"Z32","Z06",1,0.567009221024711,0
"Z32","Z07",1,0.588741121003366,0
"Z32","Z08",1,0.622980952122837,0
"Z32","Z10",1,0.715194220458694,0
"Z32","Z11",1,0.737443155001462,0
"Z32","Z13",1,0.800100178389708,0
"Z32","Z14",1,0.751729166326783,0
"Z32","Z15",1,0.75580799559586,0
"Z32","Z16",1,0.755661092344099,0
"Z32","Z17",1,0.780231551109664,0
"Z32","Z18",1,0.791123391882111,0
"Z32","Z19",1,0.78271733320979,0
"Z32","Z20",1,0.786934944799359,0
"Z32","Z21",1,0.781684787411491,0
"Z32","Z22",1,0.80716560848572,0
"Z32","Z23",1,0.782802349333702,0
"Z32","Z24",1,0.764411167482029,0
"Z32","Z26",1,0.759046492579247,0
"Z32","Z27",1,0.803374514243418,0
"Z32","Z28",1,0.830184143695613,0
"Z32","Z29",1,0.859359266626287,0
"Z32","Z30",1,0.936590250761567,1
"Z32","Z31",1,0.969038670851054,1
"Z32","Z33",1,0.964237438158864,0
"Z32","Z35",1,0.814723253020844,0
"Z32","Z38",1,0.467861793703574,0
"Z32","Z39",1,0.47657808810386,0
"Z32","Z40",1,0.50773601155706,0
"Z32","Z41",1,0.730207394971944,0
"Z32","Z42",1,0.699941986285203,0
"Z32","Z43",1,0.619439742676313,0
"Z32","Z44",1,0.799842946837041,0
"Z32","Z45",1,0.758673984226893,0
"Z33","Z02",1,0.542457286028255,0
"Z33","Z03",1,0.611252099080882,0
"Z33","Z05",1,0.508020289198187,0
"Z33","Z06",1,0.542358942585289,0
"Z33","Z07",1,0.565333475523221,0
"Z33","Z08",1,0.595060729348917,0
"Z33","Z10",1,0.692930691750699,0
"Z33","Z11",1,0.712161449974664,0
"Z33","Z13",1,0.776504139174216,0
"Z33","Z14",1,0.730819596230608,0
"Z33","Z15",1,0.73821746110892,0
"Z33","Z16",1,0.743546862957565,0
"Z33","Z17",1,0.77145703620196,0
"Z33","Z18",1,0.762752347005607,0
"Z33","Z19",1,0.752170586916642,0
"Z33","Z20",1,0.754260918316187,0
"Z33","Z21",1,0.748139907630428,0
"Z33","Z22",1,0.767913594269627,0
"Z33","Z23",1,0.744270676591105,0
"Z33","Z24",1,0.725373221091347,0
"Z33","Z26",1,0.716713087998556,0
"Z33","Z27",1,0.759291503331202,0
"Z33","Z28",1,0.786133333451971,0
"Z33","Z29",1,0.815332286899691,0
"Z33","Z30",1,0.892183758764262,0
"Z33","Z31",1,0.924655504205562,0
"Z33","Z32",1,0.964237438158864,0
"Z33","Z35",1,0.776641905048495,0
"Z33","Z38",1,0.430048541350545,0
"Z33","Z39",1,0.437756670451166,0
"Z33","Z40",1,0.467285916373139,0
"Z33","Z41",1,0.740867684632802,0
"Z33","Z42",1,0.736249491544679,0
"Z33","Z43",1,0.661363372002102,0
"Z33","Z44",1,0.843086937949476,0
"Z33","Z45",1,0.802405353648507,0
"Z35","Z02",1,0.749660095955497,0
"Z35","Z03",1,0.838045471502037,0
"Z35","Z05",1,0.697872454111411,0
"Z35","Z06",1,0.731664935011687,0
"Z35","Z07",1,0.747463955080254,0
"Z35","Z08",1,0.795977173217995,0
"Z35","Z10",1,0.851930667640599,0
"Z35","Z11",1,0.883232957190502,0
"Z35","Z13",1,0.907760536380025,0
"Z35","Z14",1,0.870419701262448,0
"Z35","Z15",1,0.856239279127868,0
"Z35","Z16",1,0.829959686331547,0
"Z35","Z17",1,0.828040681977426,0
"Z35","Z18",1,0.931968801961235,0
"Z35","Z19",1,0.941208029831861,0
"Z35","Z20",1,0.95658341734366,0
"Z35","Z21",1,0.958555771047995,0
"Z35","Z22",1,0.994484663258072,0
"Z35","Z23",1,0.976147713384373,0
"Z35","Z24",1,0.956784651295689,0
"Z35","Z26",1,0.928377424135439,0
"Z35","Z27",1,0.865326314937525,0
"Z35","Z28",1,0.873115063306229,0
"Z35","Z29",1,0.876546059216311,0
"Z35","Z30",1,0.866765287913683,0
"Z35","Z31",1,0.84740897415462,0
"Z35","Z32",1,0.814723253020844,0
"Z35","Z33",1,0.776641905048495,0
"Z35","Z38",1,0.661709376829282,0
"Z35","Z39",1,0.669769116223036,0
"Z35","Z40",1,0.697983069357637,0
"Z35","Z41",1,0.715957125349387,0
"Z35","Z42",1,0.584586656916265,0
"Z35","Z43",1,0.478336398705277,0
"Z35","Z44",1,0.613626488216321,0
"Z35","Z45",1,0.575144315824337,0
"Z38","Z02",1,0.81894831749506,0
"Z38","Z03",1,0.821771650849876,0
"Z38","Z05",1,0.771066801523587,0
"Z38","Z06",1,0.768990964142735,0
"Z38","Z07",1,0.749174221883357,0
"Z38","Z08",1,0.782742442593639,0
"Z38","Z10",1,0.683405776558697,0
"Z38","Z11",1,0.687931301377493,0
"Z38","Z13",1,0.633447977559654,0
"Z38","Z14",1,0.653222451189089,0
"Z38","Z15",1,0.63189435474634,0
"Z38","Z16",1,0.600325033267356,0
"Z38","Z17",1,0.573096734137414,0
"Z38","Z18",1,0.660315029556322,0
"Z38","Z19",1,0.676025191634296,0
"Z38","Z20",1,0.679303785197617,0
"Z38","Z21",1,0.686878596225699,0
"Z38","Z22",1,0.669129710822246,0
"Z38","Z23",1,0.693707427020774,0
"Z38","Z24",1,0.711841115422913,0
"Z38","Z26",1,0.704464354934747,0
"Z38","Z27",1,0.601165173459437,0
"Z38","Z28",1,0.585790284446882,0
"Z38","Z29",1,0.568392754606464,0
"Z38","Z30",1,0.525563051425912,0
"Z38","Z31",1,0.501931479787092,0
"Z38","Z32",1,0.467861793703574,0
"Z38","Z33",1,0.430048541350545,0
"Z38","Z35",1,0.661709376829282,0
"Z38","Z39",1,0.982400024662639,0
"Z38","Z40",1,0.930307356480658,1
"Z38","Z41",1,0.465837660835708,0
"Z38","Z42",1,0.283536972050326,0
"Z38","Z43",1,0.166834899787099,0
"Z38","Z44",1,0.269250489986566,0
"Z38","Z45",1,0.23244628793215,0
"Z39","Z02",1,0.80554707599168,0
"Z39","Z03",1,0.822964910758498,0
"Z39","Z05",1,0.753097402396768,0
"Z39","Z06",1,0.753879476680974,0
"Z39","Z07",1,0.735680480467643,0
"Z39","Z08",1,0.773955021125913,0
"Z39","Z10",1,0.679281006584752,0
"Z39","Z11",1,0.686295599329895,0
"Z39","Z13",1,0.63460298882544,0
"Z39","Z14",1,0.651020175218619,0
"Z39","Z15",1,0.629200787944122,0
"Z39","Z16",1,0.596838278034318,0
"Z39","Z17",1,0.570752563824388,0
"Z39","Z18",1,0.66266545399252,0
"Z39","Z19",1,0.679028033650403,0
"Z39","Z20",1,0.68358195461218,0
"Z39","Z21",1,0.691532669077234,0
"Z39","Z22",1,0.678053724227168,0
"Z39","Z23",1,0.702111077104845,0
"Z39","Z24",1,0.720790430493551,0
"Z39","Z26",1,0.717507655264045,0
"Z39","Z27",1,0.61746878503407,0
"Z39","Z28",1,0.600978759430092,0
"Z39","Z29",1,0.582398113196326,0
"Z39","Z30",1,0.536291459268767,0
"Z39","Z31",1,0.511567602521984,0
"Z39","Z32",1,0.47657808810386,0
"Z39","Z33",1,0.437756670451166,0
"Z39","Z35",1,0.669769116223036,0
"Z39","Z38",1,0.982400024662639,0
"Z39","Z40",1,0.955477347939061,1
"Z39","Z41",1,0.461083860672087,0
"Z39","Z42",1,0.282100227766743,0
"Z39","Z43",1,0.166259656889714,0
"Z39","Z44",1,0.275545883925454,0
"Z39","Z45",1,0.238047231480031,0
"Z40","Z02",1,0.786793434148752,0
"Z40","Z03",1,0.832675286981356,0
"Z40","Z05",1,0.726315035695041,0
"Z40","Z06",1,0.73323810465176,0
"Z40","Z07",1,0.718909654517635,0
"Z40","Z08",1,0.765806581733078,0
"Z40","Z10",1,0.683202781086296,0
"Z40","Z11",1,0.69512783666627,0
"Z40","Z13",1,0.64991265887888,0
"Z40","Z14",1,0.659353451628845,0
"Z40","Z15",1,0.636879340922691,0
"Z40","Z16",1,0.603344693487717,0
"Z40","Z17",1,0.579876474668279,0
"Z40","Z18",1,0.679903251080853,0
"Z40","Z19",1,0.69726848558447,0
"Z40","Z20",1,0.704250247833077,0
"Z40","Z21",1,0.712790297047793,0
"Z40","Z22",1,0.707785626408219,0
"Z40","Z23",1,0.730456025078207,0
"Z40","Z24",1,0.749828999141047,0
"Z40","Z26",1,0.754332510315076,0
"Z40","Z27",1,0.660892344568863,0
"Z40","Z28",1,0.642673295050509,0
"Z40","Z29",1,0.622221412713566,0
"Z40","Z30",1,0.570707453313962,0
"Z40","Z31",1,0.544183641598949,0
"Z40","Z32",1,0.50773601155706,0
"Z40","Z33",1,0.467285916373139,0
"Z40","Z35",1,0.697983069357637,0
"Z40","Z38",1,0.930307356480658,0
"Z40","Z39",1,0.955477347939061,0
"Z40","Z41",1,0.466273392569216,0
"Z40","Z42",1,0.294917264006141,0
"Z40","Z43",1,0.181158360141305,0
"Z40","Z44",1,0.303131710343917,0
"Z40","Z45",1,0.264473142179999,0
"Z41","Z02",1,0.641140294933615,0
"Z41","Z03",1,0.64223233712241,0
"Z41","Z05",1,0.645327445789922,0
"Z41","Z06",1,0.671676095089233,0
"Z41","Z07",1,0.698373873593139,0
"Z41","Z08",1,0.688565872693844,0
"Z41","Z10",1,0.790427935087043,0
"Z41","Z11",1,0.779354042934032,0
"Z41","Z13",1,0.809880321861381,0
"Z41","Z14",1,0.815024835933216,0
"Z41","Z15",1,0.83766828420672,1
"Z41","Z16",1,0.871522396225655,0
"Z41","Z17",1,0.891113929441491,0
"Z41","Z18",1,0.778136411977022,0
"Z41","Z19",1,0.760375841549517,0
"Z41","Z20",1,0.746595620290626,0
"Z41","Z21",1,0.7377809612211,0
"Z41","Z22",1,0.701879942972666,0
"Z41","Z23",1,0.695944353126304,0
"Z41","Z24",1,0.680452310454079,0
"Z41","Z26",1,0.63708674921184,0
"Z41","Z27",1,0.596330580244022,0
"Z41","Z28",1,0.616374297036266,0
"Z41","Z29",1,0.637709924759497,0
"Z41","Z30",1,0.698124618780271,0
"Z41","Z31",1,0.717360183298423,0
"Z41","Z32",1,0.730207394971944,0
"Z41","Z33",1,0.740867684632802,0
"Z41","Z35",1,0.715957125349387,0
"Z41","Z38",1,0.465837660835708,0
"Z41","Z39",1,0.461083860672087,0
"Z41","Z40",1,0.466273392569216,0
"Z41","Z42",1,0.811039897797982,0
"Z41","Z43",1,0.692519351907627,0
"Z41","Z44",1,0.68051136862659,0
"Z41","Z45",1,0.665567660383219,0
"Z42","Z02",1,0.449255788652006,0
"Z42","Z03",1,0.467506229375485,0
"Z42","Z05",1,0.448475097895509,0
"Z42","Z06",1,0.475934418589,0
"Z42","Z07",1,0.502713746990588,0
"Z42","Z08",1,0.49932245623949,0
"Z42","Z10",1,0.60684073627347,0
"Z42","Z11",1,0.604194235843123,0
"Z42","Z13",1,0.653585241573739,0
"Z42","Z14",1,0.638930333761409,0
"Z42","Z15",1,0.659908619532875,0
"Z42","Z16",1,0.689915988182285,0
"Z42","Z17",1,0.718812933373386,0
"Z42","Z18",1,0.622993337259619,0
"Z42","Z19",1,0.605189684994514,0
"Z42","Z20",1,0.595978341723593,0
"Z42","Z21",1,0.586993733322383,0
"Z42","Z22",1,0.571049885714674,0
"Z42","Z23",1,0.556217716120863,0
"Z42","Z24",1,0.537494126225386,0
"Z42","Z26",1,0.50580342474104,0
"Z42","Z27",1,0.506317781261898,0
"Z42","Z28",1,0.531759614763846,0
"Z42","Z29",1,0.559481185668801,0
"Z42","Z30",1,0.636385963216784,0
"Z42","Z31",1,0.66709230970878,0
"Z42","Z32",1,0.699941986285203,0
"Z42","Z33",1,0.736249491544679,0
"Z42","Z35",1,0.584586656916265,0
"Z42","Z38",1,0.283536972050326,0
"Z42","Z39",1,0.282100227766743,0
"Z42","Z40",1,0.294917264006141,0
"Z42","Z41",1,0.811039897797982,0
"Z42","Z43",1,0.889566693412507,0
"Z42","Z44",1,0.792162802755782,0
"Z42","Z45",1,0.801627481720024,0
"Z43","Z02",1,0.330416355752656,0
"Z43","Z03",1,0.351931014301234,0
"Z43","Z05",1,0.329524506430544,0
"Z43","Z06",1,0.35685634824258,0
"Z43","Z07",1,0.383634754011646,0
"Z43","Z08",1,0.380778047857676,0
"Z43","Z10",1,0.488791464648534,0
"Z43","Z11",1,0.487498245181179,0
"Z43","Z13",1,0.539585768670261,0
"Z43","Z14",1,0.521752771529795,0
"Z43","Z15",1,0.542293005009627,0
