"from","to","trial","spatial_weight"
"Y20","Y33",2,0.447055354950099
"Y20","Y34",2,0.668907235667348
"Y20","Y35",2,0.657885257298021
"Y21","Y01",2,0.718580727344684
"Y21","Y02",2,0.741490312909354
"Y21","Y03",2,0.744715862077492
"Y21","Y05",2,0.70300612418797
"Y21","Y06",2,0.687159914429794
"Y21","Y08",2,0.629535508492612
"Y21","Y09",2,0.600133355105562
"Y21","Y10",2,0.595403325007811
"Y21","Y11",2,0.81096653203193
"Y21","Y14",2,0.643399023102106
"Y21","Y16",2,0.774517540902197
"Y21","Y17",2,0.770832478183976
"Y21","Y18",2,0.744860379451984
"Y21","Y19",2,0.940485516899192
"Y21","Y20",2,0.980079642957103
"Y21","Y22",2,0.978272834704124
"Y21","Y23",2,0.776276540286885
"Y21","Y24",2,0.73184994847189
"Y21","Y26",2,0.636450222895516
"Y21","Y27",2,0.559572019542198
"Y21","Y28",2,0.532802224417928
"Y21","Y29",2,0.501343066036175
"Y21","Y30",2,0.507090600926472
"Y21","Y31",2,0.41359685176644
"Y21","Y32",2,0.443875256180227
"Y21","Y33",2,0.475969257153377
"Y21","Y34",2,0.696737847041272
"Y21","Y35",2,0.686415016785059
"Y22","Y01",2,0.713172463307369
"Y22","Y02",2,0.730972101107568
"Y22","Y03",2,0.725929988703214
"Y22","Y05",2,0.681655649684013
"Y22","Y06",2,0.665535361703952
"Y22","Y08",2,0.606997441234558
"Y22","Y09",2,0.576541760581418
"Y22","Y10",2,0.573977632576601
"Y22","Y11",2,0.792734973906365
"Y22","Y14",2,0.621231210226319
"Y22","Y16",2,0.75308735694754
"Y22","Y17",2,0.750868540425014
"Y22","Y18",2,0.728827185246382
"Y22","Y19",2,0.912147250720741
"Y22","Y20",2,0.950889510788164
"Y22","Y21",2,0.978272834704092
"Y22","Y23",2,0.797092116324721
"Y22","Y24",2,0.752118733394598
"Y22","Y26",2,0.656389566909266
"Y22","Y27",2,0.579804930364612
"Y22","Y28",2,0.553036803646329
"Y22","Y29",2,0.521430021658311
"Y22","Y30",2,0.525044624582766
"Y22","Y31",2,0.434215641108392
"Y22","Y32",2,0.466836641221025
"Y22","Y33",2,0.502837799701183
"Y22","Y34",2,0.718561619436903
"Y22","Y35",2,0.710681733684105
"Y23","Y01",2,0.514452884641706
"Y23","Y02",2,0.524103035923818
"Y23","Y03",2,0.514016005979723
"Y23","Y05",2,0.470520053262079
"Y23","Y06",2,0.454572593635682
"Y23","Y08",2,0.396800891193729
"Y23","Y09",2,0.367643381109013
"Y23","Y10",2,0.362845249385087
"Y23","Y11",2,0.580815722678215
"Y23","Y14",2,0.575673581364001
"Y23","Y16",2,0.687270023877679
"Y23","Y17",2,0.696270805669266
"Y23","Y18",2,0.708549175919143
"Y23","Y19",2,0.710121861171476
"Y23","Y20",2,0.748656498260883
"Y23","Y21",2,0.776276540286948
"Y23","Y22",2,0.797092116324288
"Y23","Y24",2,0.963885092306073
"Y23","Y26",2,0.868216475494267
"Y23","Y27",2,0.791724326582106
"Y23","Y28",2,0.764955664943055
"Y23","Y29",2,0.733347451671613
"Y23","Y30",2,0.735319624227763
"Y23","Y31",2,0.646039868552484
"Y23","Y32",2,0.675693926012238
"Y23","Y33",2,0.692579331571854
"Y23","Y34",2,0.92903249895197
"Y23","Y35",2,0.910654884544792
"Y24","Y01",2,0.469995178493501
"Y24","Y02",2,0.479089701879243
"Y24","Y03",2,0.469080539268209
"Y24","Y05",2,0.425910864604329
"Y24","Y06",2,0.410016443315809
"Y24","Y08",2,0.352463230698345
"Y24","Y09",2,0.323620797147927
"Y24","Y10",2,0.318267374962307
"Y24","Y11",2,0.535860301041386
"Y24","Y14",2,0.557228809487707
"Y24","Y16",2,0.661085793823065
"Y24","Y17",2,0.671546173071947
"Y24","Y18",2,0.689426082356158
"Y24","Y19",2,0.666319568849095
"Y24","Y20",2,0.704523564457995
"Y24","Y21",2,0.731849948471736
"Y24","Y22",2,0.75211873339511
"Y24","Y23",2,0.963885092305282
"Y24","Y26",2,0.913278765898832
"Y24","Y27",2,0.836616468607404
"Y24","Y28",2,0.809838902507899
"Y24","Y29",2,0.778279184642751
"Y24","Y30",2,0.780293103019495
"Y24","Y31",2,0.690742105971647
"Y24","Y32",2,0.718370472803621
"Y24","Y33",2,0.726103353995142
"Y24","Y34",2,0.969410353707741
"Y24","Y35",2,0.939257769262829
"Y26","Y01",2,0.37640137273718
"Y26","Y02",2,0.384067049736144
"Y26","Y03",2,0.373370113867146
"Y26","Y05",2,0.33044725513537
"Y26","Y06",2,0.314605996399771
"Y26","Y08",2,0.257292787827574
"Y26","Y09",2,0.228826919565651
"Y26","Y10",2,0.222847199077921
"Y26","Y11",2,0.440140682769923
"Y26","Y14",2,0.501925137147935
"Y26","Y16",2,0.590662571552434
"Y26","Y17",2,0.603118791468528
"Y26","Y18",2,0.629303846786514
"Y26","Y19",2,0.571565260083436
"Y26","Y20",2,0.609400974298163
"Y26","Y21",2,0.636450222896158
"Y26","Y22",2,0.656389566909393
"Y26","Y23",2,0.868216475494797
"Y26","Y24",2,0.913278765898806
"Y26","Y27",2,0.932082573741259
"Y26","Y28",2,0.905338404134773
"Y26","Y29",2,0.873900466288519
"Y26","Y30",2,0.874071972717485
"Y26","Y31",2,0.7860160947869
"Y26","Y32",2,0.808202331620603
"Y26","Y33",2,0.788779250974638
"Y26","Y34",2,0.941807153507589
"Y26","Y35",2,0.923064016655003
"Y27","Y01",2,0.302688127615883
"Y27","Y02",2,0.308851624947014
"Y27","Y03",2,0.29673099027051
"Y27","Y05",2,0.253580167800446
"Y27","Y06",2,0.23772096755998
"Y27","Y08",2,0.180367708173284
"Y27","Y09",2,0.151911275258438
"Y27","Y10",2,0.145963852014051
"Y27","Y11",2,0.363528581343549
"Y27","Y14",2,0.443851392667928
"Y27","Y16",2,0.523453082743453
"Y27","Y17",2,0.536749756228649
"Y27","Y18",2,0.566726051801022
"Y27","Y19",2,0.494643396856122
"Y27","Y20",2,0.532477729425181
"Y27","Y21",2,0.559572019542507
"Y27","Y22",2,0.579804930364215
"Y27","Y23",2,0.791724326582279
"Y27","Y24",2,0.836616468607316
"Y27","Y26",2,0.932082573741189
"Y27","Y28",2,0.982233773047135
"Y27","Y29",2,0.950617542276401
"Y27","Y30",2,0.939606125123309
"Y27","Y31",2,0.862943424164933
"Y27","Y32",2,0.879104619960193
"Y27","Y33",2,0.826388771324029
"Y27","Y34",2,0.868590345923324
"Y27","Y35",2,0.862048479289469
"Y28","Y01",2,0.276510174679708
"Y28","Y02",2,0.282331546987821
"Y28","Y03",2,0.269960603487704
"Y28","Y05",2,0.226807670364047
"Y28","Y06",2,0.210952029903354
"Y28","Y08",2,0.153620598845601
"Y28","Y09",2,0.125208256254428
"Y28","Y10",2,0.119194412279086
"Y28","Y11",2,0.336760264907704
"Y28","Y14",2,0.423583079041314
"Y28","Y16",2,0.500121078961651
"Y28","Y17",2,0.51366388884268
"Y28","Y18",2,0.544765909328601
"Y28","Y19",2,0.467929156309396
"Y28","Y20",2,0.505727987973388
"Y28","Y21",2,0.532802224417734
"Y28","Y22",2,0.553036803645695
"Y28","Y23",2,0.764955664943685
"Y28","Y24",2,0.809838902507732
"Y28","Y26",2,0.905338404134991
"Y28","Y27",2,0.982233773047391
"Y28","Y29",2,0.977320981362211
"Y28","Y30",2,0.956258679840628
"Y28","Y31",2,0.889649506478003
"Y28","Y32",2,0.900866830587597
"Y28","Y33",2,0.831821185128594
"Y28","Y34",2,0.842079597620713
"Y28","Y35",2,0.837202490500197
"Y29","Y01",2,0.244993296929026
"Y29","Y02",2,0.250659683177949
"Y29","Y03",2,0.238362920673082
"Y29","Y05",2,0.195338542912082
"Y29","Y06",2,0.179504714512588
"Y29","Y08",2,0.122265446753161
"Y29","Y09",2,0.0939839380330687
"Y29","Y10",2,0.0877454161371534
"Y29","Y11",2,0.305155270962423
"Y29","Y14",2,0.401042655952231
"Y29","Y16",2,0.473684375426583
"Y29","Y17",2,0.48752333689333
"Y29","Y18",2,0.519979977995126
"Y29","Y19",2,0.436662029849089
"Y29","Y20",2,0.474353423019267
"Y29","Y21",2,0.501343066036051
"Y29","Y22",2,0.521430021657516
"Y29","Y23",2,0.733347451672082
"Y29","Y24",2,0.778279184642918
"Y29","Y26",2,0.873900466287725
"Y29","Y27",2,0.950617542276543
"Y29","Y28",2,0.977320981362889
"Y29","Y30",2,0.964995065219659
"Y29","Y31",2,0.920629081145525
"Y29","Y32",2,0.920211338942176
"Y29","Y33",2,0.829935010899007
"Y29","Y34",2,0.810399767791174
"Y29","Y35",2,0.80635052703278
"Y30","Y01",2,0.241727465795156
"Y30","Y02",2,0.25041128180612
"Y30","Y03",2,0.242910782544304
"Y30","Y05",2,0.201747315916212
"Y30","Y06",2,0.186181933712786
"Y30","Y08",2,0.129950024726205
"Y30","Y09",2,0.10281985929466
"Y30","Y10",2,0.094529143132507
"Y30","Y11",2,0.30944557293123
"Y30","Y14",2,0.432378648184653
"Y30","Y16",2,0.498172326101679
"Y30","Y17",2,0.512567847480229
"Y30","Y18",2,0.547436345626339
"Y30","Y19",2,0.444458738740418
"Y30","Y20",2,0.481072588299098
"Y30","Y21",2,0.507090600926871
"Y30","Y22",2,0.525044624582752
"Y30","Y23",2,0.735319624228673
"Y30","Y24",2,0.780293103018181
"Y30","Y26",2,0.874071972717301
"Y30","Y27",2,0.939606125122146
"Y30","Y28",2,0.956258679840683
"Y30","Y29",2,0.964995065219286
"Y30","Y31",2,0.899107258512192
"Y30","Y32",2,0.879355285230874
"Y30","Y33",2,0.786661127576508
"Y30","Y34",2,0.807010270750202
"Y30","Y35",2,0.79508926663817
"Y31","Y01",2,0.161419104520661
"Y31","Y02",2,0.165382283737627
"Y31","Y03",2,0.151153679558904
"Y31","Y05",2,0.107641562201877
"Y31","Y06",2,0.0917513774242702
"Y31","Y08",2,0.0343187061517768
"Y31","Y09",2,0.00584911245185295
"Y31","Y10",2,8.11907230344353e-14
"Y31","Y11",2,0.217977713721431
"Y31","Y14",2,0.322697581743331
"Y31","Y16",2,0.389174485967342
"Y31","Y17",2,0.403388416495674
"Y31","Y18",2,0.437688655274064
"Y31","Y19",2,0.348576467975871
"Y31","Y20",2,0.386430106873524
"Y31","Y21",2,0.41359685176574
"Y31","Y22",2,0.434215641108279
"Y31","Y23",2,0.646039868553255
"Y31","Y24",2,0.690742105971809
"Y31","Y26",2,0.786016094786531
"Y31","Y27",2,0.862943424164984
"Y31","Y28",2,0.889649506477388
"Y31","Y29",2,0.920629081145337
"Y31","Y30",2,0.899107258512175
"Y31","Y32",2,0.939864920596952
"Y31","Y33",2,0.817299540568869
"Y31","Y34",2,0.724258073936284
"Y31","Y35",2,0.72441239657391
"Y32","Y01",2,0.204741554961696
"Y32","Y02",2,0.205171768202935
"Y32","Y03",2,0.18517582023012
"Y32","Y05",2,0.139533260058008
"Y32","Y06",2,0.123376232350472
"Y32","Y08",2,0.0648921190513275
"Y32","Y09",2,0.035010511854181
"Y32","Y10",2,0.0318971562259633
"Y32","Y11",2,0.251894776824903
"Y32","Y14",2,0.315440169862469
"Y32","Y16",2,0.393601647760577
"Y32","Y17",2,0.406852349017263
"Y32","Y18",2,0.437045596967157
"Y32","Y19",2,0.376984934251202
"Y32","Y20",2,0.415814407222616
"Y32","Y21",2,0.4438752561804
"Y32","Y22",2,0.466836641221425
"Y32","Y23",2,0.675693926012541
"Y32","Y24",2,0.718370472803453
"Y32","Y26",2,0.808202331620679
"Y32","Y27",2,0.879104619960167
"Y32","Y28",2,0.900866830587655
"Y32","Y29",2,0.920211338942095
"Y32","Y30",2,0.879355285230755
"Y32","Y31",2,0.939864920595564
"Y32","Y33",2,0.886429258312251
"Y32","Y34",2,0.755671039457699
"Y32","Y35",2,0.764199981283168
"Y33","Y01",2,0.268816613783589
"Y33","Y02",2,0.261983295477201
"Y33","Y03",2,0.230700958295895
"Y33","Y05",2,0.181528533358337
"Y33","Y06",2,0.165071102569163
"Y33","Y08",2,0.105283111149215
"Y33","Y09",2,0.0730252665348369
"Y33","Y10",2,0.075229217690431
"Y33","Y11",2,0.296103410773892
"Y33","Y14",2,0.283113128517453
"Y33","Y16",2,0.379165816323941
"Y33","Y17",2,0.390336042605798
"Y33","Y18",2,0.412512005962491
"Y33","Y19",2,0.40745080004342
"Y33","Y20",2,0.447055354950468
"Y33","Y21",2,0.475969257153617
"Y33","Y22",2,0.502837799701313
"Y33","Y23",2,0.692579331571892
"Y33","Y24",2,0.726103353995173
"Y33","Y26",2,0.788779250974432
"Y33","Y27",2,0.826388771324026
"Y33","Y28",2,0.831821185128567
"Y33","Y29",2,0.829935010899025
"Y33","Y30",2,0.786661127576452
"Y33","Y31",2,0.817299540568456
"Y33","Y32",2,0.886429258312718
"Y33","Y34",2,0.765420905509481
"Y33","Y35",2,0.79093344593447
"Y34","Y01",2,0.442774569908471
"Y34","Y02",2,0.449258572459926
"Y34","Y03",2,0.435671182306536
"Y34","Y05",2,0.39139292644321
"Y34","Y06",2,0.375366461365366
"Y34","Y08",2,0.317333233127941
"Y34","Y09",2,0.287921349781526
"Y34","Y10",2,0.283696551710664
"Y34","Y11",2,0.502504048982679
"Y34","Y14",2,0.52094426086682
"Y34","Y16",2,0.622371047680633
"Y34","Y17",2,0.633135035701699
"Y34","Y18",2,0.652534238714679
"Y34","Y19",2,0.630234471949052
"Y34","Y20",2,0.668907235667362
"Y34","Y21",2,0.696737847041059
"Y34","Y22",2,0.718561619437024
"Y34","Y23",2,0.929032498951981
"Y34","Y24",2,0.969410353707823
"Y34","Y26",2,0.941807153507437
"Y34","Y27",2,0.868590345923737
"Y34","Y28",2,0.842079597619855
"Y34","Y29",2,0.810399767791341
"Y34","Y30",2,0.807010270750517
"Y34","Y31",2,0.724258073936819
"Y34","Y32",2,0.755671039457439
"Y34","Y33",2,0.765420905509493
"Y34","Y35",2,0.97110691487707
"Y35","Y01",2,0.4460074686316
"Y35","Y02",2,0.44895067749875
"Y35","Y03",2,0.429891308526362
"Y35","Y05",2,0.383785144695833
"Y35","Y06",2,0.367556216191475
"Y35","Y08",2,0.308742143975568
"Y35","Y09",2,0.278244223749767
"Y35","Y10",2,0.276242861945105
"Y35","Y11",2,0.496560185077296
"Y35","Y14",2,0.487478842711676
"Y35","Y16",2,0.592696250725882
"Y35","Y17",2,0.602736957115108
"Y35","Y18",2,0.619734561808762
"Y35","Y19",2,0.618556578010372
"Y35","Y20",2,0.657885257297768
"Y35","Y21",2,0.686415016785027
"Y35","Y22",2,0.710681733683985
"Y35","Y23",2,0.910654884544804
"Y35","Y24",2,0.939257769262844
"Y35","Y26",2,0.923064016654616
"Y35","Y27",2,0.862048479289373
"Y35","Y28",2,0.837202490500458
"Y35","Y29",2,0.806350527032868
"Y35","Y30",2,0.795089266637975
"Y35","Y31",2,0.724412396573824
"Y35","Y32",2,0.764199981283231
"Y35","Y33",2,0.790933445934477
"Y35","Y34",2,0.971106914877417
"Z05","Z06",2,0.974529621849337
"Z05","Z07",2,0.951191601835307
"Z05","Z10",2,0.824628328475195
"Z05","Z14",2,0.786375497069964
"Z05","Z15",2,0.774801369915101
"Z05","Z16",2,0.756562528603072
"Z05","Z17",2,0.724281904642266
"Z05","Z18",2,0.750471718899084
"Z05","Z19",2,0.755367553734161
"Z05","Z20",2,0.746085770808098
"Z05","Z21",2,0.747718203229692
"Z05","Z22",2,0.697085380710533
"Z05","Z23",2,0.718684527439894
"Z05","Z24",2,0.725608576663391
"Z05","Z25",2,0.710115828033337
"Z05","Z29",2,0.569718145398668
"Z05","Z30",2,0.565942548535661
"Z05","Z31",2,0.556153524649714
"Z05","Z32",2,0.535119600557938
"Z05","Z33",2,0.510916169034756
"Z05","Z35",2,0.699682352553688
"Z05","Z11",2,0.791775028091492
"Z05","Z09",2,0.828898182291293
"Z06","Z05",2,0.974529621849072
"Z06","Z07",2,0.982402285790253
"Z06","Z10",2,0.858400843886133
"Z06","Z14",2,0.82004920512633
"Z06","Z15",2,0.807669130306976
"Z06","Z16",2,0.787888685210208
"Z06","Z17",2,0.755710730739925
"Z06","Z18",2,0.784952235012722
"Z06","Z19",2,0.789734237150402
"Z06","Z20",2,0.780238636233091
"Z06","Z21",2,0.781675973943908
"Z06","Z22",2,0.730323920277553
"Z06","Z23",2,0.751460215345462
"Z06","Z24",2,0.757583047943061
"Z06","Z25",2,0.741248821364128
"Z06","Z29",2,0.602907234174623
"Z06","Z30",2,0.600280761497548
"Z06","Z31",2,0.590629062041279
"Z06","Z32",2,0.569548676797684
"Z06","Z33",2,0.545089471534465
"Z06","Z35",2,0.73331524895691
"Z06","Z11",2,0.826017546109254
"Z06","Z09",2,0.863191018023275
"Z07","Z05",2,0.951191601834884
"Z07","Z06",2,0.982402285790351
"Z07","Z10",2,0.881994887546891
"Z07","Z14",2,0.843895684285105
"Z07","Z15",2,0.832620893744712
"Z07","Z16",2,0.813892729304284
"Z07","Z17",2,0.78165509242345
"Z07","Z18",2,0.805087678069196
"Z07","Z19",2,0.808359511741109
"Z07","Z20",2,0.797674103861717
"Z07","Z21",2,0.798276709524711
"Z07","Z22",2,0.744946635954771
"Z07","Z23",2,0.764825908841725
"Z07","Z24",2,0.769175744914097
"Z07","Z25",2,0.751362501420385
"Z07","Z29",2,0.617804566133553
"Z07","Z30",2,0.619169812733192
"Z07","Z31",2,0.61091203952937
"Z07","Z32",2,0.591149318084746
"Z07","Z33",2,0.567921287063169
"Z07","Z35",2,0.749041999426681
"Z07","Z11",2,0.848339664623924
"Z07","Z09",2,0.885146600963493
"Z10","Z05",2,0.824628328475051
"Z10","Z06",2,0.858400843886096
"Z10","Z07",2,0.881994887547008
"Z10","Z14",2,0.970617876017098
"Z10","Z15",2,0.954970872711894
"Z10","Z16",2,0.92629270997341
"Z10","Z17",2,0.89726982120617
"Z10","Z18",2,0.923892126110525
"Z10","Z19",2,0.919983949558987
"Z10","Z20",2,0.904809894767213
"Z10","Z21",2,0.901176940465576
"Z10","Z22",2,0.844371878352514
"Z10","Z23",2,0.856251730085187
"Z10","Z24",2,0.851307297097525
"Z10","Z25",2,0.828717327270263
"Z10","Z29",2,0.724564260924135
"Z10","Z30",2,0.739040495361945
"Z10","Z31",2,0.734296776941442
"Z10","Z32",2,0.716964688001327
"Z10","Z33",2,0.694870001687937
"Z10","Z35",2,0.853090094649238
"Z10","Z11",2,0.972876090656087
"Z10","Z09",2,0.992220202758723
"Z14","Z05",2,0.786375497069595
"Z14","Z06",2,0.820049205126106
"Z14","Z07",2,0.843895684285055
"Z14","Z10",2,0.970617876017112
"Z14","Z15",2,0.986515828870264
"Z14","Z16",2,0.952652389543202
"Z14","Z17",2,0.929314620842244
"Z14","Z18",2,0.947628390158537
"Z14","Z19",2,0.936737836290168
"Z14","Z20",2,0.920225691132416
"Z14","Z21",2,0.913895422693163
"Z14","Z22",2,0.860582147232001
"Z14","Z23",2,0.866921150876146
"Z14","Z24",2,0.857497844872369
"Z14","Z25",2,0.834458915048309
"Z14","Z29",2,0.749066806763268
"Z14","Z30",2,0.770944472944167
"Z14","Z31",2,0.768644831930848
"Z14","Z32",2,0.753310460794317
"Z14","Z33",2,0.732556814735066
"Z14","Z35",2,0.871560571103248
"Z14","Z11",2,0.988201079834377
"Z14","Z09",2,0.961547136203609
"Z15","Z05",2,0.774801369915169
"Z15","Z06",2,0.807669130306902
"Z15","Z07",2,0.832620893744268
"Z15","Z10",2,0.954970872712262
"Z15","Z14",2,0.986515828870908
"Z15","Z16",2,0.975111090722241
"Z15","Z17",2,0.950515038774429
"Z15","Z18",2,0.93330117163299
"Z15","Z19",2,0.919580674792648
"Z15","Z20",2,0.903280742520858
"Z15","Z21",2,0.896102684102038
"Z15","Z22",2,0.845597971911436
"Z15","Z23",2,0.849443420703891
"Z15","Z24",2,0.838610804464751
"Z15","Z25",2,0.815679805628517
"Z15","Z29",2,0.740343325388823
"Z15","Z30",2,0.768593259323227
"Z15","Z31",2,0.769343644255471
"Z15","Z32",2,0.757352365817679
"Z15","Z33",2,0.739885399277037
"Z15","Z35",2,0.857510794190852
"Z15","Z11",2,0.965899858049643
"Z15","Z09",2,0.942359851071077
"Z16","Z05",2,0.756562528603531
"Z16","Z06",2,0.787888685210177
"Z16","Z07",2,0.813892729303438
"Z16","Z10",2,0.926292709974182
"Z16","Z14",2,0.952652389542849
"Z16","Z15",2,0.975111090721594
"Z16","Z17",2,0.976718540786432
"Z16","Z18",2,0.90482483743738
"Z16","Z19",2,0.889275992737
"Z16","Z20",2,0.873510106299555
"Z16","Z21",2,0.865701582685076
"Z16","Z22",2,0.818703064380927
"Z16","Z23",2,0.819882757265056
"Z16","Z24",2,0.807714369703671
"Z16","Z25",2,0.785011748052116
"Z16","Z29",2,0.722232783890495
"Z16","Z30",2,0.758827154700465
"Z16","Z31",2,0.763966730253038
"Z16","Z32",2,0.757199563841687
"Z16","Z33",2,0.745153998546744
"Z16","Z35",2,0.831453127480256
"Z16","Z11",2,0.932002246109659
"Z16","Z09",2,0.911561405794973
"Z17","Z05",2,0.724281904642564
"Z17","Z06",2,0.755710730739683
"Z17","Z07",2,0.781655092423766
"Z17","Z10",2,0.897269821205627
"Z17","Z14",2,0.929314620842987
"Z17","Z15",2,0.950515038774355
"Z17","Z16",2,0.976718540785826
"Z17","Z18",2,0.896351690512177
"Z17","Z19",2,0.878957393695786
"Z17","Z20",2,0.864760384201522
"Z17","Z21",2,0.856169946098957
"Z17","Z22",2,0.81603960390657
"Z17","Z23",2,0.813044031291704
"Z17","Z24",2,0.798648517694971
"Z17","Z25",2,0.776750123736566
"Z17","Z29",2,0.731955477523695
"Z17","Z30",2,0.776006816635221
"Z17","Z31",2,0.784637332837615
"Z17","Z32",2,0.781663675898947
"Z17","Z33",2,0.772923982214936
"Z17","Z35",2,0.82962797986899
"Z17","Z11",2,0.910385656659742
"Z17","Z09",2,0.883907344609801
"Z18","Z05",2,0.750471718898897
"Z18","Z06",2,0.784952235012724
"Z18","Z07",2,0.80508767806917
"Z18","Z10",2,0.923892126110505
"Z18","Z14",2,0.947628390158187
"Z18","Z15",2,0.933301171632378
"Z18","Z16",2,0.90482483743734
"Z18","Z17",2,0.896351690511948
"Z18","Z19",2,0.990999789430192
"Z18","Z20",2,0.977285084052864
"Z18","Z21",2,0.968825214943891
"Z18","Z22",2,0.9212458841273
"Z18","Z23",2,0.924052041934839
"Z18","Z24",2,0.911030898177488
"Z18","Z25",2,0.888705226667358
"Z18","Z29",2,0.808893050219765
"Z18","Z30",2,0.822537461776099
"Z18","Z31",2,0.814662352018683
"Z18","Z32",2,0.792582445225486
"Z18","Z33",2,0.764435201868419
"Z18","Z35",2,0.932770306264966
"Z18","Z11",2,0.959342020614445
"Z18","Z09",2,0.927526009183639
"Z19","Z05",2,0.755367553734115
"Z19","Z06",2,0.789734237150449
"Z19","Z07",2,0.80835951174117
"Z19","Z10",2,0.919983949558908
"Z19","Z14",2,0.936737836289805
"Z19","Z15",2,0.919580674793909
"Z19","Z16",2,0.889275992737738
"Z19","Z17",2,0.878957393695899
"Z19","Z18",2,0.990999789431804
"Z19","Z20",2,0.992499085861663
"Z19","Z21",2,0.985422846106471
"Z19","Z22",2,0.932179399624896
"Z19","Z23",2,0.93884212113143
"Z19","Z24",2,0.927439019763408
"Z19","Z25",2,0.904733962680987
"Z19","Z29",2,0.813090403533875
"Z19","Z30",2,0.819546001829001
"Z19","Z31",2,0.808844790630733
"Z19","Z32",2,0.784252851760156
"Z19","Z33",2,0.753947948905317
"Z19","Z35",2,0.941919119293038
"Z19","Z11",2,0.952537628129155
"Z19","Z09",2,0.926989761891093
"Z20","Z05",2,0.746085770808106
"Z20","Z06",2,0.780238636233238
"Z20","Z07",2,0.797674103861715
"Z20","Z10",2,0.904809894767042
"Z20","Z14",2,0.920225691132243
"Z20","Z15",2,0.903280742521459
"Z20","Z16",2,0.873510106300087
"Z20","Z17",2,0.864760384200653
"Z20","Z18",2,0.977285084052748
"Z20","Z19",2,0.992499085861501
"Z20","Z21",2,0.999999999999648
"Z20","Z22",2,0.948285805120619
"Z20","Z23",2,0.955160407384856
"Z20","Z24",2,0.942757267138448
"Z20","Z25",2,0.92037525061436
"Z20","Z29",2,0.826788013302328
"Z20","Z30",2,0.828320257793107
"Z20","Z31",2,0.81529686293162
"Z20","Z32",2,0.788485139635741
"Z20","Z33",2,0.756069569425759
"Z20","Z35",2,0.957202481675823
"Z20","Z11",2,0.936330651718722
"Z20","Z09",2,0.913064405101819
"Z21","Z05",2,0.747718203229614
"Z21","Z06",2,0.781675973943902
"Z21","Z07",2,0.79827670952471
"Z21","Z10",2,0.901176940465649
"Z21","Z14",2,0.913895422693504
"Z21","Z15",2,0.896102684101614
"Z21","Z16",2,0.865701582684739
"Z21","Z17",2,0.856169946100178
"Z21","Z18",2,0.968825214944743
"Z21","Z19",2,0.985422846106118
"Z21","Z20",2,1
"Z21","Z22",2,0.952039229455365
"Z21","Z23",2,0.962036845558948
"Z21","Z24",2,0.95096956778705
"Z21","Z25",2,0.928318634657518
"Z21","Z29",2,0.827747066746881
"Z21","Z30",2,0.82545335899053
"Z21","Z31",2,0.811134075532685
"Z21","Z32",2,0.783281578799819
"Z21","Z33",2,0.750001641787111
"Z21","Z35",2,0.959152000257884
"Z21","Z11",2,0.931033319917823
"Z21","Z09",2,0.910623626202113
"Z22","Z05",2,0.697085380710533
"Z22","Z06",2,0.730323920277577
"Z22","Z07",2,0.744946635954666
"Z22","Z10",2,0.844371878351988
"Z22","Z14",2,0.860582147232585
"Z22","Z15",2,0.845597971911436
"Z22","Z16",2,0.818703064380378
"Z22","Z17",2,0.816039603906744
"Z22","Z18",2,0.921245884126554
"Z22","Z19",2,0.93217939962523
"Z22","Z20",2,0.948285805120451
"Z22","Z21",2,0.952039229455333
"Z22","Z23",2,0.983886060264549
"Z22","Z24",2,0.966512154931047
"Z22","Z25",2,0.957128246932105
"Z22","Z29",2,0.881594651649836
"Z22","Z30",2,0.864019985915656
"Z22","Z31",2,0.842642847330871
"Z22","Z32",2,0.808752251567166
"Z22","Z33",2,0.769802055501201
"Z22","Z35",2,0.994943331292898
"Z22","Z11",2,0.875713200664692
"Z22","Z09",2,0.853680413918251
"Z23","Z05",2,0.718684527439893
"Z23","Z06",2,0.751460215345447
"Z23","Z07",2,0.764825908841588
"Z23","Z10",2,0.856251730085168
"Z23","Z14",2,0.866921150875977
"Z23","Z15",2,0.849443420704465
"Z23","Z16",2,0.819882757265419
"Z23","Z17",2,0.813044031291272
"Z23","Z18",2,0.92405204193418
"Z23","Z19",2,0.938842121132286
"Z23","Z20",2,0.955160407384564
"Z23","Z21",2,0.962036845558945
"Z23","Z22",2,0.983886060264364
"Z23","Z24",2,0.989566312789384
"Z23","Z25",2,0.972086725974677
"Z23","Z29",2,0.859578265765465
"Z23","Z30",2,0.838897247118098
"Z23","Z31",2,0.817846834325652
"Z23","Z32",2,0.784518319456242
"Z23","Z33",2,0.746284425613486
"Z23","Z35",2,0.976714453171105
"Z23","Z11",2,0.884314597003194
"Z23","Z09",2,0.86743172476745
"Z24","Z05",2,0.725608576663478
"Z24","Z06",2,0.757583047942922
"Z24","Z07",2,0.769175744914076
"Z24","Z10",2,0.851307297097425
"Z24","Z14",2,0.857497844871626
"Z24","Z15",2,0.838610804465472
"Z24","Z16",2,0.807714369704917
"Z24","Z17",2,0.798648517693719
"Z24","Z18",2,0.911030898177025
"Z24","Z19",2,0.927439019763499
"Z24","Z20",2,0.942757267138771
"Z24","Z21",2,0.950969567787366
"Z24","Z22",2,0.966512154931299
"Z24","Z23",2,0.989566312788102
"Z24","Z25",2,0.98596246861325
"Z24","Z29",2,0.849455579627063
"Z24","Z30",2,0.822562609502093
"Z24","Z31",2,0.800293522535935
